sample,array,shape,exact,max_abs,max_scaled
-mJ2ud6oKI8__6,word_scene,"(5, 512)",True,0.0,0.0
-mJ2ud6oKI8__6,word_scene_mask,"(5,)",True,0.0,0.0
-mJ2ud6oKI8__6,ctc_word_score,"(5,)",True,0.0,0.0
-mJ2ud6oKI8__6,asr_exact_match,"(5,)",True,0.0,0.0
-mJ2ud6oKI8__6,asr_time_gap_s,"(5,)",True,0.0,0.0
-mJ2ud6oKI8__6,asr_word_probability,"(5,)",True,0.0,0.0
-mJ2ud6oKI8__8,text,"(11, 768)",True,0.0,0.0
-mJ2ud6oKI8__8,text_mask,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,audio_native,"(209, 47)",True,0.0,0.0
-mJ2ud6oKI8__8,audio_time,"(209,)",True,0.0,0.0
-mJ2ud6oKI8__8,audio_cells,"(209, 2)",True,0.0,0.0
-mJ2ud6oKI8__8,audio_voiced,"(209,)",True,0.0,0.0
-mJ2ud6oKI8__8,bert_token_ids,"(13,)",True,0.0,0.0
-mJ2ud6oKI8__8,bert_word_membership,"(11, 13)",True,0.0,0.0
-mJ2ud6oKI8__8,bert_char_offsets,"(13, 2)",True,0.0,0.0
-mJ2ud6oKI8__8,scene_native,"(42, 512)",True,0.0,0.0
-mJ2ud6oKI8__8,expression_native,"(42, 52)",True,0.0,0.0
-mJ2ud6oKI8__8,expression_valid,"(42,)",True,0.0,0.0
-mJ2ud6oKI8__8,vision_time,"(42,)",True,0.0,0.0
-mJ2ud6oKI8__8,vision_cells,"(42, 2)",True,0.0,0.0
-mJ2ud6oKI8__8,vision_frame_index,"(42,)",True,0.0,0.0
-mJ2ud6oKI8__8,vision_bbox,"(42, 4)",True,0.0,0.0
-mJ2ud6oKI8__8,recovery_route,"(42,)",True,0.0,0.0
-mJ2ud6oKI8__8,alignment_supported,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,ctc_cells,"(208, 2)",True,0.0,0.0
-mJ2ud6oKI8__8,word_time_membership,"(11, 208)",True,0.0,0.0
-mJ2ud6oKI8__8,word_start_quantiles,"(11, 3)",True,0.0,0.0
-mJ2ud6oKI8__8,word_end_quantiles,"(11, 3)",True,0.0,0.0
-mJ2ud6oKI8__8,word_audio,"(11, 97)",True,0.0,0.0
-mJ2ud6oKI8__8,word_audio_dim_mask,"(11, 97)",True,0.0,0.0
-mJ2ud6oKI8__8,word_audio_effective_seconds,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,word_voiced_effective_seconds,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,word_expression,"(11, 52)",True,0.0,0.0
-mJ2ud6oKI8__8,word_expression_mask,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,word_scene,"(11, 512)",True,0.0,0.0
-mJ2ud6oKI8__8,word_scene_mask,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,ctc_word_score,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,asr_exact_match,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,asr_time_gap_s,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__8,asr_word_probability,"(11,)",True,0.0,0.0
-mJ2ud6oKI8__9,text,"(22, 768)",True,0.0,0.0
-mJ2ud6oKI8__9,text_mask,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,audio_native,"(346, 47)",True,0.0,0.0
-mJ2ud6oKI8__9,audio_time,"(346,)",True,0.0,0.0
-mJ2ud6oKI8__9,audio_cells,"(346, 2)",True,0.0,0.0
-mJ2ud6oKI8__9,audio_voiced,"(346,)",True,0.0,0.0
-mJ2ud6oKI8__9,bert_token_ids,"(31,)",True,0.0,0.0
-mJ2ud6oKI8__9,bert_word_membership,"(22, 31)",True,0.0,0.0
-mJ2ud6oKI8__9,bert_char_offsets,"(31, 2)",True,0.0,0.0
-mJ2ud6oKI8__9,scene_native,"(70, 512)",True,0.0,0.0
-mJ2ud6oKI8__9,expression_native,"(70, 52)",True,0.0,0.0
-mJ2ud6oKI8__9,expression_valid,"(70,)",True,0.0,0.0
-mJ2ud6oKI8__9,vision_time,"(70,)",True,0.0,0.0
-mJ2ud6oKI8__9,vision_cells,"(70, 2)",True,0.0,0.0
-mJ2ud6oKI8__9,vision_frame_index,"(70,)",True,0.0,0.0
-mJ2ud6oKI8__9,vision_bbox,"(70, 4)",True,0.0,0.0
-mJ2ud6oKI8__9,recovery_route,"(70,)",True,0.0,0.0
-mJ2ud6oKI8__9,alignment_supported,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,ctc_cells,"(345, 2)",True,0.0,0.0
-mJ2ud6oKI8__9,word_time_membership,"(22, 345)",True,0.0,0.0
-mJ2ud6oKI8__9,word_start_quantiles,"(22, 3)",True,0.0,0.0
-mJ2ud6oKI8__9,word_end_quantiles,"(22, 3)",True,0.0,0.0
-mJ2ud6oKI8__9,word_audio,"(22, 97)",True,0.0,0.0
-mJ2ud6oKI8__9,word_audio_dim_mask,"(22, 97)",True,0.0,0.0
-mJ2ud6oKI8__9,word_audio_effective_seconds,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,word_voiced_effective_seconds,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,word_expression,"(22, 52)",True,0.0,0.0
-mJ2ud6oKI8__9,word_expression_mask,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,word_scene,"(22, 512)",True,0.0,0.0
-mJ2ud6oKI8__9,word_scene_mask,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,ctc_word_score,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,asr_exact_match,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,asr_time_gap_s,"(22,)",True,0.0,0.0
-mJ2ud6oKI8__9,asr_word_probability,"(22,)",True,0.0,0.0
-mqbVkbCndg__0,text,"(14, 768)",True,0.0,0.0
-mqbVkbCndg__0,text_mask,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,audio_native,"(320, 47)",True,0.0,0.0
-mqbVkbCndg__0,audio_time,"(320,)",True,0.0,0.0
-mqbVkbCndg__0,audio_cells,"(320, 2)",True,0.0,0.0
-mqbVkbCndg__0,audio_voiced,"(320,)",True,0.0,0.0
-mqbVkbCndg__0,bert_token_ids,"(19,)",True,0.0,0.0
-mqbVkbCndg__0,bert_word_membership,"(14, 19)",True,0.0,0.0
-mqbVkbCndg__0,bert_char_offsets,"(19, 2)",True,0.0,0.0
-mqbVkbCndg__0,scene_native,"(65, 512)",True,0.0,0.0
-mqbVkbCndg__0,expression_native,"(65, 52)",True,0.0,0.0
-mqbVkbCndg__0,expression_valid,"(65,)",True,0.0,0.0
-mqbVkbCndg__0,vision_time,"(65,)",True,0.0,0.0
-mqbVkbCndg__0,vision_cells,"(65, 2)",True,0.0,0.0
-mqbVkbCndg__0,vision_frame_index,"(65,)",True,0.0,0.0
-mqbVkbCndg__0,vision_bbox,"(65, 4)",True,0.0,0.0
-mqbVkbCndg__0,recovery_route,"(65,)",True,0.0,0.0
-mqbVkbCndg__0,alignment_supported,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,ctc_cells,"(319, 2)",True,0.0,0.0
-mqbVkbCndg__0,word_time_membership,"(14, 319)",True,0.0,0.0
-mqbVkbCndg__0,word_start_quantiles,"(14, 3)",True,0.0,0.0
-mqbVkbCndg__0,word_end_quantiles,"(14, 3)",True,0.0,0.0
-mqbVkbCndg__0,word_audio,"(14, 97)",True,0.0,0.0
-mqbVkbCndg__0,word_audio_dim_mask,"(14, 97)",True,0.0,0.0
-mqbVkbCndg__0,word_audio_effective_seconds,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,word_voiced_effective_seconds,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,word_expression,"(14, 52)",True,0.0,0.0
-mqbVkbCndg__0,word_expression_mask,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,word_scene,"(14, 512)",True,0.0,0.0
-mqbVkbCndg__0,word_scene_mask,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,ctc_word_score,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,asr_exact_match,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,asr_time_gap_s,"(14,)",True,0.0,0.0
-mqbVkbCndg__0,asr_word_probability,"(14,)",True,0.0,0.0
-NFrJFQijFE__1,text,"(16, 768)",True,0.0,0.0
-NFrJFQijFE__1,text_mask,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,audio_native,"(283, 47)",True,0.0,0.0
-NFrJFQijFE__1,audio_time,"(283,)",True,0.0,0.0
-NFrJFQijFE__1,audio_cells,"(283, 2)",True,0.0,0.0
-NFrJFQijFE__1,audio_voiced,"(283,)",True,0.0,0.0
-NFrJFQijFE__1,bert_token_ids,"(18,)",True,0.0,0.0
-NFrJFQijFE__1,bert_word_membership,"(16, 18)",True,0.0,0.0
-NFrJFQijFE__1,bert_char_offsets,"(18, 2)",True,0.0,0.0
-NFrJFQijFE__1,scene_native,"(57, 512)",True,0.0,0.0
-NFrJFQijFE__1,expression_native,"(57, 52)",True,0.0,0.0
-NFrJFQijFE__1,expression_valid,"(57,)",True,0.0,0.0
-NFrJFQijFE__1,vision_time,"(57,)",True,0.0,0.0
-NFrJFQijFE__1,vision_cells,"(57, 2)",True,0.0,0.0
-NFrJFQijFE__1,vision_frame_index,"(57,)",True,0.0,0.0
-NFrJFQijFE__1,vision_bbox,"(57, 4)",True,0.0,0.0
-NFrJFQijFE__1,recovery_route,"(57,)",True,0.0,0.0
-NFrJFQijFE__1,alignment_supported,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,ctc_cells,"(282, 2)",True,0.0,0.0
-NFrJFQijFE__1,word_time_membership,"(16, 282)",True,0.0,0.0
-NFrJFQijFE__1,word_start_quantiles,"(16, 3)",True,0.0,0.0
-NFrJFQijFE__1,word_end_quantiles,"(16, 3)",True,0.0,0.0
-NFrJFQijFE__1,word_audio,"(16, 97)",True,0.0,0.0
-NFrJFQijFE__1,word_audio_dim_mask,"(16, 97)",True,0.0,0.0
-NFrJFQijFE__1,word_audio_effective_seconds,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,word_voiced_effective_seconds,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,word_expression,"(16, 52)",True,0.0,0.0
-NFrJFQijFE__1,word_expression_mask,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,word_scene,"(16, 512)",True,0.0,0.0
-NFrJFQijFE__1,word_scene_mask,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,ctc_word_score,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,asr_exact_match,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,asr_time_gap_s,"(16,)",True,0.0,0.0
-NFrJFQijFE__1,asr_word_probability,"(16,)",True,0.0,0.0
-NFrJFQijFE__2,text,"(18, 768)",True,0.0,0.0
-NFrJFQijFE__2,text_mask,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,audio_native,"(335, 47)",True,0.0,0.0
-NFrJFQijFE__2,audio_time,"(335,)",True,0.0,0.0
-NFrJFQijFE__2,audio_cells,"(335, 2)",True,0.0,0.0
-NFrJFQijFE__2,audio_voiced,"(335,)",True,0.0,0.0
-NFrJFQijFE__2,bert_token_ids,"(20,)",True,0.0,0.0
-NFrJFQijFE__2,bert_word_membership,"(18, 20)",True,0.0,0.0
-NFrJFQijFE__2,bert_char_offsets,"(20, 2)",True,0.0,0.0
-NFrJFQijFE__2,scene_native,"(68, 512)",True,0.0,0.0
-NFrJFQijFE__2,expression_native,"(68, 52)",True,0.0,0.0
-NFrJFQijFE__2,expression_valid,"(68,)",True,0.0,0.0
-NFrJFQijFE__2,vision_time,"(68,)",True,0.0,0.0
-NFrJFQijFE__2,vision_cells,"(68, 2)",True,0.0,0.0
-NFrJFQijFE__2,vision_frame_index,"(68,)",True,0.0,0.0
-NFrJFQijFE__2,vision_bbox,"(68, 4)",True,0.0,0.0
-NFrJFQijFE__2,recovery_route,"(68,)",True,0.0,0.0
-NFrJFQijFE__2,alignment_supported,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,ctc_cells,"(334, 2)",True,0.0,0.0
-NFrJFQijFE__2,word_time_membership,"(18, 334)",True,0.0,0.0
-NFrJFQijFE__2,word_start_quantiles,"(18, 3)",True,0.0,0.0
-NFrJFQijFE__2,word_end_quantiles,"(18, 3)",True,0.0,0.0
-NFrJFQijFE__2,word_audio,"(18, 97)",True,0.0,0.0
-NFrJFQijFE__2,word_audio_dim_mask,"(18, 97)",True,0.0,0.0
-NFrJFQijFE__2,word_audio_effective_seconds,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,word_voiced_effective_seconds,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,word_expression,"(18, 52)",True,0.0,0.0
-NFrJFQijFE__2,word_expression_mask,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,word_scene,"(18, 512)",True,0.0,0.0
-NFrJFQijFE__2,word_scene_mask,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,ctc_word_score,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,asr_exact_match,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,asr_time_gap_s,"(18,)",True,0.0,0.0
-NFrJFQijFE__2,asr_word_probability,"(18,)",True,0.0,0.0
-qDkUB0GgYY__6,text,"(16, 768)",True,0.0,0.0
-qDkUB0GgYY__6,text_mask,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,audio_native,"(231, 47)",True,0.0,0.0
-qDkUB0GgYY__6,audio_time,"(231,)",True,0.0,0.0
-qDkUB0GgYY__6,audio_cells,"(231, 2)",True,0.0,0.0
-qDkUB0GgYY__6,audio_voiced,"(231,)",True,0.0,0.0
-qDkUB0GgYY__6,bert_token_ids,"(20,)",True,0.0,0.0
-qDkUB0GgYY__6,bert_word_membership,"(16, 20)",True,0.0,0.0
-qDkUB0GgYY__6,bert_char_offsets,"(20, 2)",True,0.0,0.0
-qDkUB0GgYY__6,scene_native,"(47, 512)",True,0.0,0.0
-qDkUB0GgYY__6,expression_native,"(47, 52)",True,0.0,0.0
-qDkUB0GgYY__6,expression_valid,"(47,)",True,0.0,0.0
-qDkUB0GgYY__6,vision_time,"(47,)",True,0.0,0.0
-qDkUB0GgYY__6,vision_cells,"(47, 2)",True,0.0,0.0
-qDkUB0GgYY__6,vision_frame_index,"(47,)",True,0.0,0.0
-qDkUB0GgYY__6,vision_bbox,"(47, 4)",True,0.0,0.0
-qDkUB0GgYY__6,recovery_route,"(47,)",True,0.0,0.0
-qDkUB0GgYY__6,alignment_supported,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,ctc_cells,"(230, 2)",True,0.0,0.0
-qDkUB0GgYY__6,word_time_membership,"(16, 230)",True,0.0,0.0
-qDkUB0GgYY__6,word_start_quantiles,"(16, 3)",True,0.0,0.0
-qDkUB0GgYY__6,word_end_quantiles,"(16, 3)",True,0.0,0.0
-qDkUB0GgYY__6,word_audio,"(16, 97)",True,0.0,0.0
-qDkUB0GgYY__6,word_audio_dim_mask,"(16, 97)",True,0.0,0.0
-qDkUB0GgYY__6,word_audio_effective_seconds,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,word_voiced_effective_seconds,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,word_expression,"(16, 52)",True,0.0,0.0
-qDkUB0GgYY__6,word_expression_mask,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,word_scene,"(16, 512)",True,0.0,0.0
-qDkUB0GgYY__6,word_scene_mask,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,ctc_word_score,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,asr_exact_match,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,asr_time_gap_s,"(16,)",True,0.0,0.0
-qDkUB0GgYY__6,asr_word_probability,"(16,)",True,0.0,0.0
-RfYyzHpjk4__11,text,"(17, 768)",True,0.0,0.0
-RfYyzHpjk4__11,text_mask,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,audio_native,"(254, 47)",True,0.0,0.0
-RfYyzHpjk4__11,audio_time,"(254,)",True,0.0,0.0
-RfYyzHpjk4__11,audio_cells,"(254, 2)",True,0.0,0.0
-RfYyzHpjk4__11,audio_voiced,"(254,)",True,0.0,0.0
-RfYyzHpjk4__11,bert_token_ids,"(21,)",True,0.0,0.0
-RfYyzHpjk4__11,bert_word_membership,"(17, 21)",True,0.0,0.0
-RfYyzHpjk4__11,bert_char_offsets,"(21, 2)",True,0.0,0.0
-RfYyzHpjk4__11,scene_native,"(52, 512)",True,0.0,0.0
-RfYyzHpjk4__11,expression_native,"(52, 52)",True,0.0,0.0
-RfYyzHpjk4__11,expression_valid,"(52,)",True,0.0,0.0
-RfYyzHpjk4__11,vision_time,"(52,)",True,0.0,0.0
-RfYyzHpjk4__11,vision_cells,"(52, 2)",True,0.0,0.0
-RfYyzHpjk4__11,vision_frame_index,"(52,)",True,0.0,0.0
-RfYyzHpjk4__11,vision_bbox,"(52, 4)",True,0.0,0.0
-RfYyzHpjk4__11,recovery_route,"(52,)",True,0.0,0.0
-RfYyzHpjk4__11,alignment_supported,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,ctc_cells,"(253, 2)",True,0.0,0.0
-RfYyzHpjk4__11,word_time_membership,"(17, 253)",True,0.0,0.0
-RfYyzHpjk4__11,word_start_quantiles,"(17, 3)",True,0.0,0.0
-RfYyzHpjk4__11,word_end_quantiles,"(17, 3)",True,0.0,0.0
-RfYyzHpjk4__11,word_audio,"(17, 97)",True,0.0,0.0
-RfYyzHpjk4__11,word_audio_dim_mask,"(17, 97)",True,0.0,0.0
-RfYyzHpjk4__11,word_audio_effective_seconds,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,word_voiced_effective_seconds,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,word_expression,"(17, 52)",True,0.0,0.0
-RfYyzHpjk4__11,word_expression_mask,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,word_scene,"(17, 512)",True,0.0,0.0
-RfYyzHpjk4__11,word_scene_mask,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,ctc_word_score,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,asr_exact_match,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,asr_time_gap_s,"(17,)",True,0.0,0.0
-RfYyzHpjk4__11,asr_word_probability,"(17,)",True,0.0,0.0
-RfYyzHpjk4__2,text,"(25, 768)",True,0.0,0.0
-RfYyzHpjk4__2,text_mask,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,audio_native,"(270, 47)",True,0.0,0.0
-RfYyzHpjk4__2,audio_time,"(270,)",True,0.0,0.0
-RfYyzHpjk4__2,audio_cells,"(270, 2)",True,0.0,0.0
-RfYyzHpjk4__2,audio_voiced,"(270,)",True,0.0,0.0
-RfYyzHpjk4__2,bert_token_ids,"(31,)",True,0.0,0.0
-RfYyzHpjk4__2,bert_word_membership,"(25, 31)",True,0.0,0.0
-RfYyzHpjk4__2,bert_char_offsets,"(31, 2)",True,0.0,0.0
-RfYyzHpjk4__2,scene_native,"(55, 512)",True,0.0,0.0
-RfYyzHpjk4__2,expression_native,"(55, 52)",True,0.0,0.0
-RfYyzHpjk4__2,expression_valid,"(55,)",True,0.0,0.0
-RfYyzHpjk4__2,vision_time,"(55,)",True,0.0,0.0
-RfYyzHpjk4__2,vision_cells,"(55, 2)",True,0.0,0.0
-RfYyzHpjk4__2,vision_frame_index,"(55,)",True,0.0,0.0
-RfYyzHpjk4__2,vision_bbox,"(55, 4)",True,0.0,0.0
-RfYyzHpjk4__2,recovery_route,"(55,)",True,0.0,0.0
-RfYyzHpjk4__2,alignment_supported,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,ctc_cells,"(269, 2)",True,0.0,0.0
-RfYyzHpjk4__2,word_time_membership,"(25, 269)",True,0.0,0.0
-RfYyzHpjk4__2,word_start_quantiles,"(25, 3)",True,0.0,0.0
-RfYyzHpjk4__2,word_end_quantiles,"(25, 3)",True,0.0,0.0
-RfYyzHpjk4__2,word_audio,"(25, 97)",True,0.0,0.0
-RfYyzHpjk4__2,word_audio_dim_mask,"(25, 97)",True,0.0,0.0
-RfYyzHpjk4__2,word_audio_effective_seconds,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,word_voiced_effective_seconds,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,word_expression,"(25, 52)",True,0.0,0.0
-RfYyzHpjk4__2,word_expression_mask,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,word_scene,"(25, 512)",True,0.0,0.0
-RfYyzHpjk4__2,word_scene_mask,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,ctc_word_score,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,asr_exact_match,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,asr_time_gap_s,"(25,)",True,0.0,0.0
-RfYyzHpjk4__2,asr_word_probability,"(25,)",True,0.0,0.0
-RfYyzHpjk4__8,text,"(17, 768)",True,0.0,0.0
-RfYyzHpjk4__8,text_mask,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,audio_native,"(227, 47)",True,0.0,0.0
-RfYyzHpjk4__8,audio_time,"(227,)",True,0.0,0.0
-RfYyzHpjk4__8,audio_cells,"(227, 2)",True,0.0,0.0
-RfYyzHpjk4__8,audio_voiced,"(227,)",True,0.0,0.0
-RfYyzHpjk4__8,bert_token_ids,"(23,)",True,0.0,0.0
-RfYyzHpjk4__8,bert_word_membership,"(17, 23)",True,0.0,0.0
-RfYyzHpjk4__8,bert_char_offsets,"(23, 2)",True,0.0,0.0
-RfYyzHpjk4__8,scene_native,"(46, 512)",True,0.0,0.0
-RfYyzHpjk4__8,expression_native,"(46, 52)",True,0.0,0.0
-RfYyzHpjk4__8,expression_valid,"(46,)",True,0.0,0.0
-RfYyzHpjk4__8,vision_time,"(46,)",True,0.0,0.0
-RfYyzHpjk4__8,vision_cells,"(46, 2)",True,0.0,0.0
-RfYyzHpjk4__8,vision_frame_index,"(46,)",True,0.0,0.0
-RfYyzHpjk4__8,vision_bbox,"(46, 4)",True,0.0,0.0
-RfYyzHpjk4__8,recovery_route,"(46,)",True,0.0,0.0
-RfYyzHpjk4__8,alignment_supported,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,ctc_cells,"(226, 2)",True,0.0,0.0
-RfYyzHpjk4__8,word_time_membership,"(17, 226)",True,0.0,0.0
-RfYyzHpjk4__8,word_start_quantiles,"(17, 3)",True,0.0,0.0
-RfYyzHpjk4__8,word_end_quantiles,"(17, 3)",True,0.0,0.0
-RfYyzHpjk4__8,word_audio,"(17, 97)",True,0.0,0.0
-RfYyzHpjk4__8,word_audio_dim_mask,"(17, 97)",True,0.0,0.0
-RfYyzHpjk4__8,word_audio_effective_seconds,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,word_voiced_effective_seconds,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,word_expression,"(17, 52)",True,0.0,0.0
-RfYyzHpjk4__8,word_expression_mask,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,word_scene,"(17, 512)",True,0.0,0.0
-RfYyzHpjk4__8,word_scene_mask,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,ctc_word_score,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,asr_exact_match,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,asr_time_gap_s,"(17,)",True,0.0,0.0
-RfYyzHpjk4__8,asr_word_probability,"(17,)",True,0.0,0.0
-ri04Z7vwnc__0,text,"(8, 768)",True,0.0,0.0
-ri04Z7vwnc__0,text_mask,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,audio_native,"(139, 47)",True,0.0,0.0
-ri04Z7vwnc__0,audio_time,"(139,)",True,0.0,0.0
-ri04Z7vwnc__0,audio_cells,"(139, 2)",True,0.0,0.0
-ri04Z7vwnc__0,audio_voiced,"(139,)",True,0.0,0.0
-ri04Z7vwnc__0,bert_token_ids,"(10,)",True,0.0,0.0
-ri04Z7vwnc__0,bert_word_membership,"(8, 10)",True,0.0,0.0
-ri04Z7vwnc__0,bert_char_offsets,"(10, 2)",True,0.0,0.0
-ri04Z7vwnc__0,scene_native,"(28, 512)",True,0.0,0.0
-ri04Z7vwnc__0,expression_native,"(28, 52)",True,0.0,0.0
-ri04Z7vwnc__0,expression_valid,"(28,)",True,0.0,0.0
-ri04Z7vwnc__0,vision_time,"(28,)",True,0.0,0.0
-ri04Z7vwnc__0,vision_cells,"(28, 2)",True,0.0,0.0
-ri04Z7vwnc__0,vision_frame_index,"(28,)",True,0.0,0.0
-ri04Z7vwnc__0,vision_bbox,"(28, 4)",True,0.0,0.0
-ri04Z7vwnc__0,recovery_route,"(28,)",True,0.0,0.0
-ri04Z7vwnc__0,alignment_supported,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,ctc_cells,"(137, 2)",True,0.0,0.0
-ri04Z7vwnc__0,word_time_membership,"(8, 137)",True,0.0,0.0
-ri04Z7vwnc__0,word_start_quantiles,"(8, 3)",True,0.0,0.0
-ri04Z7vwnc__0,word_end_quantiles,"(8, 3)",True,0.0,0.0
-ri04Z7vwnc__0,word_audio,"(8, 97)",True,0.0,0.0
-ri04Z7vwnc__0,word_audio_dim_mask,"(8, 97)",True,0.0,0.0
-ri04Z7vwnc__0,word_audio_effective_seconds,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,word_voiced_effective_seconds,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,word_expression,"(8, 52)",True,0.0,0.0
-ri04Z7vwnc__0,word_expression_mask,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,word_scene,"(8, 512)",True,0.0,0.0
-ri04Z7vwnc__0,word_scene_mask,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,ctc_word_score,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,asr_exact_match,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,asr_time_gap_s,"(8,)",True,0.0,0.0
-ri04Z7vwnc__0,asr_word_probability,"(8,)",True,0.0,0.0
-ri04Z7vwnc__2,text,"(16, 768)",True,0.0,0.0
-ri04Z7vwnc__2,text_mask,"(16,)",True,0.0,0.0
-ri04Z7vwnc__2,audio_native,"(296, 47)",True,0.0,0.0
-ri04Z7vwnc__2,audio_time,"(296,)",True,0.0,0.0
-ri04Z7vwnc__2,audio_cells,"(296, 2)",True,0.0,0.0
-ri04Z7vwnc__2,audio_voiced,"(296,)",True,0.0,0.0
-ri04Z7vwnc__2,bert_token_ids,"(28,)",True,0.0,0.0
-ri04Z7vwnc__2,bert_word_membership,"(16, 28)",True,0.0,0.0
-ri04Z7vwnc__2,bert_char_offsets,"(28, 2)",True,0.0,0.0
-ri04Z7vwnc__2,scene_native,"(60, 512)",True,0.0,0.0
-ri04Z7vwnc__2,expression_native,"(60, 52)",True,0.0,0.0
-ri04Z7vwnc__2,expression_valid,"(60,)",True,0.0,0.0
-ri04Z7vwnc__2,vision_time,"(60,)",True,0.0,0.0
-ri04Z7vwnc__2,vision_cells,"(60, 2)",True,0.0,0.0
-ri04Z7vwnc__2,vision_frame_index,"(60,)",True,0.0,0.0
-ri04Z7vwnc__2,vision_bbox,"(60, 4)",True,0.0,0.0
-ri04Z7vwnc__2,recovery_route,"(60,)",True,0.0,0.0
-ri04Z7vwnc__2,alignment_supported,"(16,)",True,0.0,0.0
-ri04Z7vwnc__2,ctc_cells,"(295, 2)",True,0.0,0.0
-ri04Z7vwnc__2,word_time_membership,"(16, 295)",True,0.0,0.0
-ri04Z7vwnc__2,word_start_quantiles,"(16, 3)",True,0.0,0.0
